place	Mooresville	AL	town 	53
place	Morris	AL	town 	1859
place	Morrison Crossroads	AL	CDP 	219
place	Mosses	AL	town 	1029
place	Moulton	AL	city 	3471
place	Moundville	AL	town 	2427
place	Mountain Brook	AL	city 	20413
place	Mount Olive (Coosa County)	AL	CDP 	371
place	Mount Olive (Jefferson County)	AL	CDP 	4079
place	Mount Vernon	AL	town 	1574
place	Movico	AL	CDP 	305
place	Mulga	AL	town 	836
place	Munford	AL	town 	1292
place	Muscle Shoals	AL	city 	13146
place	Myrtlewood	AL	town 	130
place	Nanafalia	AL	CDP 	94
place	Nances Creek	AL	CDP 	407
place	Napier Field	AL	town 	354
place	Natural Bridge	AL	town 	37
place	Nauvoo	AL	town 	221
place	Nectar	AL	town 	345
place	Needham	AL	town 	94
place	Newbern	AL	town 	186
place	New Brockton	AL	town 	1146
place	New Hope	AL	city 	2810
place	New Market	AL	CDP 	1597
place	New Site	AL	town 	773
place	Newton	AL	town 	1511
place	New Union	AL	CDP 	955
place	Newville	AL	town 	539
place	North Courtland	AL	town 	632
place	North Johns	AL	town 	145
place	Northport	AL	city 	23330
place	Notasulga	AL	town 	965
place	Oak Grove	AL	town 	528
place	Oak Hill	AL	town 	26
place	Oakman	AL	town 	789
place	Odenville	AL	town 	3585
place	Ohatchee	AL	town 	1170
place	Oneonta	AL	city 	6567
place	Onycha	AL	town 	184
place	Opelika	AL	city 	26477
place	Opp	AL	city 	6659
place	Orange Beach	AL	city 	5441
place	Orrville	AL	town 	204
place	Our Town	AL	CDP 	641
place	Owens Cross Roads	AL	town 	1521
place	Oxford	AL	city 	21348
place	Ozark	AL	city 	14907
place	Paint Rock	AL	town 	210
place	Panola	AL	CDP 	144
place	Parrish	AL	town 	982
place	Pelham	AL	city 	21352
place	Pell City	AL	city 	12695
place	Pennington	AL	town 	221
place	Penton	AL	CDP 	201
place	Perdido Beach	AL	town 	581
place	Peterman	AL	CDP 	89
place	Petrey	AL	town 	58
place	Phenix City	AL	city 	32822
place	Phil Campbell	AL	town 	1148
place	Pickensville	AL	town 	608
place	Piedmont	AL	city 	4878
place	Pike Road	AL	town 	5406
place	Pinckard	AL	town 	647
place	Pine Apple	AL	town 	132
place	Pine Hill	AL	town 	975
place	Pine Level	AL	CDP 	4183
place	Pine Ridge	AL	town 	282
place	Pinson	AL	city 	7163
place	Pisgah	AL	town 	722
place	Pleasant Grove	AL	city 	10110
place	Pleasant Groves	AL	town 	420
place	Point Clear	AL	CDP 	2125
place	Pollard	AL	town 	137
place	Powell	AL	town 	955
place	Prattville	AL	city 	33960
place	Priceville	AL	town 	2658
place	Prichard	AL	city 	22659
place	Providence	AL	town 	223
place	Putnam	AL	CDP 	193
place	Ragland	AL	town 	1639
place	Rainbow City	AL	city 	9602
place	Rainsville	AL	city 	4948
place	Ranburne	AL	town 	409
place	Ray	AL	CDP 	443
place	Red Bay	AL	city 	3158
place	Redland	AL	CDP 	3736
place	Red Level	AL	town 	487
place	Redstone Arsenal	AL	CDP 	1946
place	Reece City	AL	town 	653
place	Reeltown	AL	CDP 	766
place	Reform	AL	town 	1702
place	Rehobeth	AL	town 	1297
place	Repton	AL	town 	282
place	Ridgeville	AL	town 	112
place	River Falls	AL	town 	526
place	Riverside	AL	town 	2208
place	Riverview	AL	town 	184
place	Roanoke	AL	city 	6074
place	Robertsdale	AL	city 	5276
place	Rock Creek	AL	CDP 	1456
place	Rockford	AL	town 	477
place	Rock Mills	AL	CDP 	600
place	Rockville	AL	CDP 	43
place	Rogersville	AL	town 	1257
place	Rosa	AL	town 	316
place	Russellville	AL	city 	9830
place	Rutledge	AL	town 	467
place	St. Florian	AL	town 	413
place	St. Stephens	AL	CDP 	495
place	Saks	AL	CDP 	10744
place	Samson	AL	city 	1940
place	Sand Rock	AL	town 	560
place	Sanford	AL	town 	241
place	Saraland	AL	city 	13405
place	Sardis City	AL	town 	1704
place	Satsuma	AL	city 	6168
place	Scottsboro	AL	city 	14770
place	Section	AL	town 	770
place	Selma	AL	city 	20756
place	Selmont-West Selmont	AL	CDP 	2671
place	Sheffield	AL	city 	9039
place	Shelby	AL	CDP 	1044
place	Shiloh	AL	town 	274
place	Shoal Creek	AL	CDP 	1400
place	Shorter	AL	town 	474
place	Silas	AL	town 	452
place	Silverhill	AL	town 	706
place	Sims Chapel	AL	CDP 	153
place	Sipsey	AL	town 	437
place	Skyline	AL	town 	851
place	Slocomb	AL	city 	1980
place	Smiths Station	AL	city 	4926
place	Smoke Rise	AL	CDP 	1825
place	Snead	AL	town 	835
place	Somerville	AL	town 	724
place	Southside	AL	city 	8412
place	South Vinemont	AL	town 	749
place	Spanish Fort	AL	city 	6798
place	Spring Garden	AL	CDP 	238
place	Springville	AL	city 	4080
place	Spruce Pine	AL	CDP 	222
place	Standing Rock	AL	CDP 	168
place	Steele	AL	town 	1043
place	Sterrett	AL	CDP 	712
place	Stevenson	AL	city 	2046
place	Stewartville	AL	CDP 	1767
place	Sulligent	AL	city 	1927
place	Sumiton	AL	city 	2520
place	Summerdale	AL	town 	862
place	Susan Moore	AL	town 	763
place	Sweet Water	AL	town 	258
place	Sylacauga	AL	city 	12749
place	Sylvania	AL	town 	1837
place	Sylvan Springs	AL	town 	1542
place	Talladega	AL	city 	15676
place	Talladega Springs	AL	town 	166
place	Tallassee	AL	city 	4819
place	Tarrant	AL	city 	6397
place	Taylor	AL	town 	2375
place	Theodore	AL	CDP 	6130
place	Thomaston	AL	town 	417
place	Thomasville	AL	city 	4209
place	Thorsby	AL	town 	1980
place	Tibbie	AL	CDP 	41
place	Tidmore Bend	AL	CDP 	1245
place	Tillmans Corner	AL	CDP 	17398
place	Town Creek	AL	town 	1100
place	Toxey	AL	town 	137
place	Trafford	AL	town 	646
place	Triana	AL	town 	496
place	Trinity	AL	town 	2095
place	Troy	AL	city 	18033
place	Trussville	AL	city 	19933
place	Tuscaloosa	AL	city 	90468
place	Tuscumbia	AL	city 	8423
place	Tuskegee	AL	city 	9865
place	Twin	AL	town 	399
place	Underwood-Petersville	AL	CDP 	3247
place	Union	AL	town 	237
place	Union Grove	AL	town 	77
place	Union Springs	AL	city 	3980
place	Uniontown	AL	town 	1775
place	Uriah	AL	CDP 	294
place	Valley	AL	city 	9524
place	Valley Grande	AL	city 	4020
place	Valley Head	AL	town 	558
place	Vance	AL	town 	1529
place	Vandiver	AL	CDP 	1135
place	Vernon	AL	city 	2000
place	Vestavia Hills	AL	city 	34033
place	Vina	AL	town 	358
place	Vincent	AL	town 	1988
place	Vinegar Bend	AL	CDP 	192
place	Vredenburgh	AL	town 	312
place	Wadley	AL	town 	751
place	Waldo	AL	town 	283
place	Walnut Grove	AL	town 	698
place	Warrior	AL	city 	3176
place	Waterloo	AL	town 	203
place	Waverly	AL	town 	145
place	Weaver	AL	city 	3038
place	Webb	AL	town 	1430
place	Wedowee	AL	town 	823
place	Weogufka	AL	CDP 	282
place	West Blocton	AL	town 	1240
place	West End-Cobb Town	AL	CDP 	3465
place	West Jefferson	AL	town 	338
place	Westover	AL	town 	1275
place	West Point	AL	town 	586
place	Wetumpka	AL	city 	6528
place	Whatley	AL	CDP 	150
place	White Hall	AL	town 	858
place	White Plains	AL	CDP 	811
place	Whitesboro	AL	CDP 	2138
place	Wilsonville	AL	town 	1827
place	Wilton	AL	town 	687
place	Winfield	AL	city 	4717
place	Woodland	AL	town 	184
place	Woodstock	AL	town 	1428
place	Woodville	AL	town 	746
place	Yellow Bluff	AL	town 	188
place	York	AL	city 	2538
place	Adak	AK	city 	326
place	Akhiok	AK	city 	71
place	Akiachak	AK	CDP 	627
place	Akiak	AK	city 	346
place	Akutan	AK	city 	1027
place	Alakanuk	AK	city 	677
place	Alatna	AK	CDP 	37
place	Alcan Border	AK	CDP 	33
place	Aleknagik	AK	city 	219
place	Aleneva	AK	CDP 	37
place	Allakaket	AK	city 	105
place	Ambler	AK	city 	258
place	Anaktuvuk Pass	AK	city 	324
place	Anchorage	AK	municipality 	291826
place	Anchor Point	AK	CDP 	1930
place	Anderson	AK	city 	246
place	Angoon	AK	city 	459
place	Aniak	AK	city 	501
place	Anvik	AK	city 	85
place	Arctic Village	AK	CDP 	152
place	Atka	AK	city 	61
place	Atmautluak	AK	CDP 	277
place	Atqasuk	AK	city 	233
place	Attu Station	AK	CDP 	21
place	Badger	AK	CDP 	19482
place	Barrow	AK	city 	4212
place	Bear Creek	AK	CDP 	1956
place	Beaver	AK	CDP 	84
place	Beluga	AK	CDP 	20
place	Bethel	AK	city 	6080
place	Bettles	AK	city 	12
place	Big Delta	AK	CDP 	591
place	Big Lake	AK	CDP 	3350
place	Birch Creek	AK	CDP 	33
place	Brevig Mission	AK	city 	388
place	Buckland	AK	city 	416
place	Buffalo Soapstone	AK	CDP 	855
place	Butte	AK	CDP 	3246
place	Cantwell	AK	CDP 	219
place	Central	AK	CDP 	96
place	Chalkyitsik	AK	CDP 	69
place	Chase	AK	CDP 	34
place	Chefornak	AK	city 	418
place	Chena Ridge	AK	CDP 	5791
place	Chenega	AK	CDP 	76
place	Chevak	AK	city 	938
place	Chickaloon	AK	CDP 	272
place	Chicken	AK	CDP 	7
place	Chignik	AK	city 	91
place	Chignik Lagoon	AK	CDP 	78
place	Chignik Lake	AK	CDP 	73
place	Chiniak	AK	CDP 	47
place	Chisana	AK	CDP 	0
place	Chistochina	AK	CDP 	93
place	Chitina	AK	CDP 	126
place	Chuathbaluk	AK	city 	118
place	Circle	AK	CDP 	104
place	Clam Gulch	AK	CDP 	176
place	Clark's Point	AK	city 	62
place	Coffman Cove	AK	city 	176
place	Cohoe	AK	CDP 	1364
place	Cold Bay	AK	city 	108
place	Coldfoot	AK	CDP 	10
place	College	AK	CDP 	12964
place	Cooper Landing	AK	CDP 	289
place	Copper Center	AK	CDP 	328
place	Cordova	AK	city 	2239
place	Covenant Life	AK	CDP 	86
place	Craig	AK	city 	1201
place	Crooked Creek	AK	CDP 	105
place	Crown Point	AK	CDP 	74
place	Deering	AK	city 	122
place	Delta Junction	AK	city 	958
place	Deltana	AK	CDP 	2251
place	Diamond Ridge	AK	CDP 	1156
place	Dillingham	AK	city 	2329
place	Diomede	AK	city 	115
place	Dot Lake	AK	CDP 	13
place	Dot Lake Village	AK	CDP 	62
place	Dry Creek	AK	CDP 	94
place	Eagle	AK	city 	86
place	Eagle Village	AK	CDP 	67
place	Edna Bay	AK	CDP 	42
place	Eek	AK	city 	296
place	Egegik	AK	city 	109
place	Eielson AFB	AK	CDP 	2647
place	Ekwok	AK	city 	115
place	Elfin Cove	AK	CDP 	20
place	Elim	AK	city 	330
place	Emmonak	AK	city 	762
place	Ester	AK	CDP 	2422
place	Eureka Roadhouse	AK	CDP 	29
place	Evansville	AK	CDP 	15
place	Excursion Inlet	AK	CDP 	12
place	Fairbanks	AK	city 	31535
place	False Pass	AK	city 	35
place	Farmers Loop	AK	CDP 	4853
place	Farm Loop	AK	CDP 	1028
place	Ferry	AK	CDP 	33
place	Fishhook	AK	CDP 	4679
place	Flat	AK	CDP 	0
place	Fort Greely	AK	CDP 	539
place	Fort Yukon	AK	city 	583
place	Four Mile Road	AK	CDP 	43
place	Fox	AK	CDP 	417
place	Fox River	AK	CDP 	685
place	Fritz Creek	AK	CDP 	1932
place	Funny River	AK	CDP 	877
place	Gakona	AK	CDP 	218
place	Galena	AK	city 	470
place	Gambell	AK	city 	681
place	Game Creek	AK	CDP 	18
place	Gateway	AK	CDP 	5552
place	Glacier View	AK	CDP 	234
place	Glennallen	AK	CDP 	483
place	Goldstream	AK	CDP 	3557
place	Golovin	AK	city 	156
place	Goodnews Bay	AK	city 	243
place	Grayling	AK	city 	194
place	Gulkana	AK	CDP 	119
place	Gustavus	AK	city 	442
place	Haines	AK	CDP 	1713
place	Halibut Cove	AK	CDP 	76
place	Happy Valley	AK	CDP 	593
place	Harding-Birch Lakes	AK	CDP 	299
place	Healy	AK	CDP 	1021
place	Healy Lake	AK	CDP 	13
place	Hobart Bay	AK	CDP 	1
place	Hollis	AK	CDP 	112
place	Holy Cross	AK	city 	178
place	Homer	AK	city 	5003
place	Hoonah	AK	city 	760
place	Hooper Bay	AK	city 	1093
place	Hope	AK	CDP 	192
place	Houston	AK	city 	1912
place	Hughes	AK	city 	77
place	Huslia	AK	city 	275
place	Hydaburg	AK	city 	376
place	Hyder	AK	CDP 	87
place	Igiugig	AK	CDP 	50
place	Iliamna	AK	CDP 	109
place	Ivanof Bay	AK	CDP 	7
place	Juneau	AK	city and borough 	31275
place	Kachemak	AK	city 	472
place	Kake	AK	city 	557
place	Kaktovik	AK	city 	239
place	Kalifornsky	AK	CDP 	7850
place	Kaltag	AK	city 	190
place	Karluk	AK	CDP 	37
place	Kasaan	AK	city 	49
place	Kasigluk	AK	CDP 	569
place	Kasilof	AK	CDP 	549
place	Kenai	AK	city 	7100
place	Kenny Lake	AK	CDP 	355
place	Ketchikan	AK	city 	8050
place	Kiana	AK	city 	361
place	King Cove	AK	city 	938
place	King Salmon	AK	CDP 	374
place	Kipnuk	AK	CDP 	639
place	Kivalina	AK	city 	374
place	Klawock	AK	city 	755
place	Klukwan	AK	CDP 	95
place	Knik-Fairview	AK	CDP 	14923
place	Knik River	AK	CDP 	744
place	Kobuk	AK	city 	151
place	Kodiak	AK	city 	6130
place	Kodiak Station	AK	CDP 	1301
place	Kokhanok	AK	CDP 	170
place	Koliganek	AK	CDP 	209
place	Kongiganak	AK	CDP 	439
place	Kotlik	AK	city 	577
place	Kotzebue	AK	city 	3201
place	Koyuk	AK	city 	332
place	Koyukuk	AK	city 	96
place	Kupreanof	AK	city 	27
place	Kwethluk	AK	city 	721
place	Kwigillingok	AK	CDP 	321
place	Lake Louise	AK	CDP 	46
place	Lake Minchumina	AK	CDP 	13
place	Lakes	AK	CDP 	8364
place	Larsen Bay	AK	city 	87
place	Lazy Mountain	AK	CDP 	1479
place	Levelock	AK	CDP 	69
place	Lime Village	AK	CDP 	29
place	Livengood	AK	CDP 	13
place	Loring	AK	CDP 	4
place	Lowell Point	AK	CDP 	80
place	Lower Kalskag	AK	city 	282
place	Lutak	AK	CDP 	49
place	McCarthy	AK	CDP 	28
place	McGrath	AK	city 	346
place	McKinley Park	AK	CDP 	185
place	Manley Hot Springs	AK	CDP 	89
place	Manokotak	AK	city 	442
place	Marshall	AK	city 	414
place	Meadow Lakes	AK	CDP 	7570
place	Mekoryuk	AK	city 	191
place	Mendeltna	AK	CDP 	39
place	Mentasta Lake	AK	CDP 	112
place	Mertarvik	AK	CDP 	0
place	Metlakatla	AK	CDP 	1405
place	Minto	AK	CDP 	210
place	Moose Creek	AK	CDP 	747
place	Moose Pass	AK	CDP 	219
place	Mosquito Lake	AK	CDP 	309
place	Mountain Village	AK	city 	813
place	Mud Bay	AK	CDP 	212
place	Nabesna	AK	CDP 	5
place	Naknek	AK	CDP 	544
place	Nanwalek	AK	CDP 	254
place	Napakiak	AK	city 	354
place	Napaskiak	AK	city 	405
place	Naukati Bay	AK	CDP 	113
place	Nelchina	AK	CDP 	59
place	Nelson Lagoon	AK	CDP 	52
place	Nenana	AK	city 	378
place	New Allakaket	AK	CDP 	66
place	Newhalen	AK	city 	190
place	New Stuyahok	AK	city 	510
place	Newtok	AK	CDP 	354
place	Nightmute	AK	city 	280
place	Nikiski	AK	CDP 	4493
place	Nikolaevsk	AK	CDP 	318
place	Nikolai	AK	city 	94
place	Nikolski	AK	CDP 	18
place	Ninilchik	AK	CDP 	883
place	Noatak	AK	CDP 	514
place	Nome	AK	city 	3598
place	Nondalton	AK	city 	164
place	Noorvik	AK	city 	668
place	North Pole	AK	city 	2117
place	Northway	AK	CDP 	71
place	Northway Junction	AK	CDP 	54
place	Northway Village	AK	CDP 	98
place	Nuiqsut	AK	city 	402
place	Nulato	AK	city 	264
place	Nunam Iqua	AK	city 	187
place	Nunapitchuk	AK	city 	496
place	Old Harbor	AK	city 	218
place	Oscarville	AK	CDP 	70
place	Ouzinkie	AK	city 	161
place	Palmer	AK	city 	5937
place	Paxson	AK	CDP 	40
place	Pedro Bay	AK	CDP 	42
place	Pelican	AK	city 	88
place	Perryville	AK	CDP 	113
place	Petersburg	AK	city 	2948
place	Petersville	AK	CDP 	4
place	Pilot Point	AK	city 	68
place	Pilot Station	AK	city 	568
place	Pitkas Point	AK	CDP 	109
place	Platinum	AK	city 	61
place	Pleasant Valley	AK	CDP 	725
place	Point Baker	AK	CDP 	15
place	Point Hope	AK	city 	674
place	Point Lay	AK	CDP 	189
place	Point MacKenzie	AK	CDP 	529
place	Point Possession	AK	CDP 	3
place	Pope-Vannoy Landing	AK	CDP 	6
place	Portage Creek	AK	CDP 	2
place	Port Alexander	AK	city 	52
place	Port Alsworth	AK	CDP 	159
place	Port Clarence	AK	CDP 	24
place	Port Graham	AK	CDP 	177
place	Port Heiden	AK	city 	102
place	Port Lions	AK	city 	194
place	Port Protection	AK	CDP 	48
place	Primrose	AK	CDP 	78
place	Prudhoe Bay	AK	CDP 	2174
place	Quinhagak	AK	city 	669
place	Rampart	AK	CDP 	24
place	Red Devil	AK	CDP 	23
place	Red Dog Mine	AK	CDP 	309
place	Ridgeway	AK	CDP 	2022
place	Ruby	AK	city 	166
place	Russian Mission	AK	city 	312
place	St. George	AK	city 	102
place	St. Mary's	AK	city 	507
place	St. Michael	AK	city 	401
place	St. Paul	AK	city 	479
place	Salamatof	AK	CDP 	980
place	Salcha	AK	CDP 	1095
place	Sand Point	AK	city 	976
place	Savoonga	AK	city 	671
place	Saxman	AK	city 	411
place	Scammon Bay	AK	city 	474
place	Selawik	AK	city 	829
place	Seldovia	AK	city 	255
place	Seldovia Village	AK	CDP 	165
place	Seward	AK	city 	2693
place	Shageluk	AK	city 	83
place	Shaktoolik	AK	city 	251
place	Shishmaref	AK	city 	563
place	Shungnak	AK	city 	262
place	Silver Springs	AK	CDP 	114
place	Sitka	AK	city and borough 	8881
place	Skagway	AK	CDP 	920
place	Skwentna	AK	CDP 	37
place	Slana	AK	CDP 	147
place	Sleetmute	AK	CDP 	86
place	Soldotna	AK	city 	4163
place	South Naknek	AK	CDP 	79
place	South Van Horn	AK	CDP 	558
place	Stebbins	AK	city 	556
place	Steele Creek	AK	CDP 	6662
place	Sterling	AK	CDP 	5617
place	Stevens Village	AK	CDP 	78
place	Stony River	AK	CDP 	54
place	Sunrise	AK	CDP 	18
place	Susitna	AK	CDP 	18
place	Susitna North	AK	CDP 	1260
place	Sutton-Alpine	AK	CDP 	1447
place	Takotna	AK	CDP 	52
place	Talkeetna	AK	CDP 	876
place	Tanacross	AK	CDP 	136
place	Tanaina	AK	CDP 	8197
place	Tanana	AK	city 	246
place	Tatitlek	AK	CDP 	88
place	Tazlina	AK	CDP 	297
place	Teller	AK	city 	229
place	Tenakee Springs	AK	city 	131
place	Tetlin	AK	CDP 	127
place	Thorne Bay	AK	city 	471
place	Togiak	AK	city 	817
place	Tok	AK	CDP 	1258
place	Toksook Bay	AK	city 	590
place	Tolsona	AK	CDP 	30
place	Tonsina	AK	CDP 	78
place	Trapper Creek	AK	CDP 	481
place	Tuluksak	AK	CDP 	373
place	Tuntutuliak	AK	CDP 	408
place	Tununak	AK	CDP 	327
place	Twin Hills	AK	CDP 	74
place	Two Rivers	AK	CDP 	719
place	Tyonek	AK	CDP 	171
place	Ugashik	AK	CDP 	12
place	Unalakleet	AK	city 	688
place	Unalaska	AK	city 	4376
place	Upper Kalskag	AK	city 	210
place	Valdez	AK	city 	3976
place	Venetie	AK	CDP 	166
place	Wainwright	AK	city 	556
place	Wales	AK	city 	145
place	Wasilla	AK	city 	7831
place	Whale Pass	AK	CDP 	31
place	White Mountain	AK	city 	190
place	Whitestone	AK	CDP 	97
place	Whitestone Logging Camp	AK	CDP 	17
place	Whittier	AK	city 	220
place	Willow	AK	CDP 	2102
place	Willow Creek	AK	CDP 	191
place	Wiseman	AK	CDP 	14
place	Womens Bay	AK	CDP 	719
place	Wrangell	AK	city and borough 	2369
place	Yakutat	AK	CDP 	662
place	Aguila	AZ	CDP 	798
place	Ajo	AZ	CDP 	3304
place	Ak Chin	AZ	CDP 	30
place	Ak-Chin Village	AZ	CDP 	862
place	Alamo Lake	AZ	CDP 	25
place	Ali Chuk	AZ	CDP 	161
place	Ali Chukson	AZ	CDP 	132
place	Ali Molina	AZ	CDP 	71
place	Alpine	AZ	CDP 	145
place	Amado	AZ	CDP 	295
place	Anegam	AZ	CDP 	151
place	Antares	AZ	CDP 	126
place	Anthem	AZ	CDP 	21700
place	Apache Junction	AZ	city 	35840
place	Arivaca	AZ	CDP 	695
place	Arivaca Junction	AZ	CDP 	1090
place	Arizona City	AZ	CDP 	10475
place	Arizona Village	AZ	CDP 	946
place	Arlington	AZ	CDP 	194
place	Ash Fork	AZ	CDP 	396
place	Avenue B and C	AZ	CDP 	4176
place	Avondale	AZ	city 	76238
place	Avra Valley	AZ	CDP 	6050
place	Aztec	AZ	CDP 	47
place	Bagdad	AZ	CDP 	1876
place	Bear Flat	AZ	CDP 	18
place	Beaver Dam	AZ	CDP 	1962
place	Beaver Valley	AZ	CDP 	231
place	Benson	AZ	city 	5105
place	Beyerville	AZ	CDP 	177
place	Bisbee	AZ	city 	5575
place	Bitter Springs	AZ	CDP 	452
place	Black Canyon City	AZ	CDP 	2837
place	Blackwater	AZ	CDP 	1062
place	Bluewater	AZ	CDP 	725
place	Bouse	AZ	CDP 	996
place	Bowie	AZ	CDP 	449
place	Brenda	AZ	CDP 	676
place	Bryce	AZ	CDP 	175
place	Buckeye	AZ	town 	50876
place	Buckshot	AZ	CDP 	153
place	Bullhead City	AZ	city 	39540
place	Burnside	AZ	CDP 	537
place	Bylas	AZ	CDP 	1962
place	Cactus Flats	AZ	CDP 	1518
place	Cactus Forest	AZ	CDP 	594
place	Cameron	AZ	CDP 	885
place	Campo Bonito	AZ	CDP 	74
place	Camp Verde	AZ	town 	10873
place	Cane Beds	AZ	CDP 	448
place	Canyon Day	AZ	CDP 	1209
place	Carefree	AZ	town 	3363
place	Carrizo	AZ	CDP 	127
place	Casa Blanca	AZ	CDP 	1388
place	Casa Grande	AZ	city 	48571
place	Casas Adobes	AZ	CDP 	66795
place	Catalina	AZ	CDP 	7569
place	Catalina Foothills	AZ	CDP 	50796
place	Cave Creek	AZ	town 	5015
place	Cedar Creek	AZ	CDP 	318
place	Centennial Park	AZ	CDP 	1264
place	Central	AZ	CDP 	645
place	Central Heights-Midland City	AZ	CDP 	2534
place	Chandler	AZ	city 	236123
place	Charco	AZ	CDP 	52
place	Chiawuli Tak	AZ	CDP 	78
place	Chilchinbito	AZ	CDP 	506
place	Chinle	AZ	CDP 	4518
place	Chino Valley	AZ	town 	10817
place	Chloride	AZ	CDP 	271
place	Christopher Creek	AZ	CDP 	156
place	Chuichu	AZ	CDP 	269
place	Cibecue	AZ	CDP 	1713
place	Cibola	AZ	CDP 	250
place	Cienega Springs	AZ	CDP 	1798
place	Citrus Park	AZ	CDP 	4028
place	Clacks Canyon	AZ	CDP 	173
place	Clarkdale	AZ	town 	4097
place	Claypool	AZ	CDP 	1538
place	Clay Springs	AZ	CDP 	401
place	Clifton	AZ	town 	3311
place	Colorado City	AZ	town 	4821
place	Comobabi	AZ	CDP 	8
place	Concho	AZ	CDP 	38
place	Congress	AZ	CDP 	1975
place	Coolidge	AZ	city 	11825
place	Copper Hill	AZ	CDP 	108
place	Cordes Lakes	AZ	CDP 	2633
place	Cornfields	AZ	CDP 	255
place	Cornville	AZ	CDP 	3280
place	Corona de Tucson	AZ	CDP 	5675
place	Cottonwood	AZ	CDP 	226
place	Cottonwood	AZ	city 	11265
place	Cowlic	AZ	CDP 	135
place	Crozier	AZ	CDP 	14
place	Crystal Beach	AZ	CDP 	279
place	Cutter	AZ	CDP 	74
place	Dateland	AZ	CDP 	416
place	Deer Creek	AZ	CDP 	216
place	Del Muerto	AZ	CDP 	329
place	Dennehotso	AZ	CDP 	746
place	Desert Hills	AZ	CDP 	2245
place	Dewey-Humboldt	AZ	town 	3894
place	Dilkon	AZ	CDP 	1184
place	Dolan Springs	AZ	CDP 	2033
place	Doney Park	AZ	CDP 	5395
place	Donovan Estates	AZ	CDP 	1508
place	Douglas	AZ	city 	17378
place	Dragoon	AZ	CDP 	209
place	Drexel Heights	AZ	CDP 	27749
place	Dripping Springs	AZ	CDP 	235
place	Drysdale	AZ	CDP 	272
place	Dudleyville	AZ	CDP 	959
place	Duncan	AZ	town 	696
place	Eagar	AZ	town 	4885
place	East Fork	AZ	CDP 	699
place	East Globe	AZ	CDP 	226
place	East Verde Estates	AZ	CDP 	170
place	Ehrenberg	AZ	CDP 	1470
place	El Capitan	AZ	CDP 	37
place	Elephant Head	AZ	CDP 	612
place	Elfrida	AZ	CDP 	459
place	Elgin	AZ	CDP 	161
place	El Mirage	AZ	city 	31797
place	Eloy	AZ	city 	16631
place	El Prado Estates	AZ	CDP 	504
place	First Mesa	AZ	CDP 	1555
place	Flagstaff	AZ	city 	65870
place	Florence	AZ	town 	25536
place	Flowing Springs	AZ	CDP 	42
place	Flowing Wells	AZ	CDP 	16419
place	Fort Apache	AZ	CDP 	143
place	Fort Defiance	AZ	CDP 	3624
place	Fort Mohave	AZ	CDP 	14364
place	Fort Thomas	AZ	CDP 	374
place	Fortuna Foothills	AZ	CDP 	26265
place	Fort Valley	AZ	CDP 	779
place	Fountain Hills	AZ	town 	22489
place	Franklin	AZ	CDP 	92
place	Fredonia	AZ	town 	1314
place	Freedom Acres	AZ	CDP 	84
place	Gadsden	AZ	CDP 	678
place	Ganado	AZ	CDP 	1210
place	Geronimo Estates	AZ	CDP 	60
place	Gila Bend	AZ	town 	1922
place	Gila Crossing	AZ	CDP 	621
place	Gilbert	AZ	town 	208453
place	Gisela	AZ	CDP 	570
place	Glendale	AZ	city 	226721
place	Globe	AZ	city 	7532
place	Gold Canyon	AZ	CDP 	10159
place	Golden Shores	AZ	CDP 	2047
place	Golden Valley	AZ	CDP 	8370
place	Goodyear	AZ	city 	65275
place	Goodyear Village	AZ	CDP 	457
place	Grand Canyon Village	AZ	CDP 	2004
place	Grand Canyon West	AZ	CDP 	2
place	Greasewood	AZ	CDP 	547
place	Green Valley	AZ	CDP 	21391
place	Greer	AZ	CDP 	41
place	Guadalupe	AZ	town 	5523
place	Gu Oidak	AZ	CDP 	188
place	Hackberry	AZ	CDP 	68
place	Haigler Creek	AZ	CDP 	19
place	Haivana Nakya	AZ	CDP 	96
place	Hard Rock	AZ	CDP 	94
place	Hayden	AZ	town 	662
place	Heber-Overgaard	AZ	CDP 	2822
place	Holbrook	AZ	city 	5053
place	Hondah	AZ	CDP 	812
place	Hotevilla-Bacavi	AZ	CDP 	957
place	Houck	AZ	CDP 	1024
place	Huachuca City	AZ	town 	1853
place	Hunter Creek	AZ	CDP 	48
place	Icehouse Canyon	AZ	CDP 	677
place	Indian Wells	AZ	CDP 	255
place	Jakes Corner	AZ	CDP 	76
place	Jeddito	AZ	CDP 	293
place	Jerome	AZ	town 	444
place	Joseph City	AZ	CDP 	1386
place	Kachina Village	AZ	CDP 	2622
place	Kaibab	AZ	CDP 	124
place	Kaibito	AZ	CDP 	1522
place	Kaka	AZ	CDP 	141
place	Katherine	AZ	CDP 	103
place	Kayenta	AZ	CDP 	5189
place	Keams Canyon	AZ	CDP 	304
place	Kearny	AZ	town 	1950
place	Kingman	AZ	city 	28068
place	Kino Springs	AZ	CDP 	136
place	Klagetoh	AZ	CDP 	242
place	Kohatk	AZ	CDP 	27
place	Kohls Ranch	AZ	CDP 	46
place	Komatke	AZ	CDP 	821
place	Ko Vaya	AZ	CDP 	46
place	Kykotsmovi Village	AZ	CDP 	746
place	Lake Havasu City	AZ	city 	52527
place	Lake Montezuma	AZ	CDP 	4706
place	Lake of the Woods	AZ	CDP 	4094
